,mess_mess-galav,mess_mess-kumard,mess_mess-ssai,remarks_Add-On,remarks_Basic,remarks_Basic-AddOn,day_of_week,time,count
427,1.0,0.0,0.0,1.0,0.0,0.0,0,1303,2
428,1.0,0.0,0.0,1.0,0.0,0.0,0,1304,1
429,1.0,0.0,0.0,1.0,0.0,0.0,0,1306,3
430,1.0,0.0,0.0,1.0,0.0,0.0,0,1307,5
431,1.0,0.0,0.0,1.0,0.0,0.0,0,1308,2
432,1.0,0.0,0.0,1.0,0.0,0.0,0,1309,1
433,1.0,0.0,0.0,1.0,0.0,0.0,0,1310,3
434,1.0,0.0,0.0,1.0,0.0,0.0,0,1311,3
435,1.0,0.0,0.0,1.0,0.0,0.0,0,1312,1
436,1.0,0.0,0.0,1.0,0.0,0.0,0,1313,1
437,1.0,0.0,0.0,1.0,0.0,0.0,0,1314,4
438,1.0,0.0,0.0,1.0,0.0,0.0,0,1315,2
439,1.0,0.0,0.0,1.0,0.0,0.0,0,1316,2
440,1.0,0.0,0.0,1.0,0.0,0.0,0,1317,3
441,1.0,0.0,0.0,1.0,0.0,0.0,0,1318,1
442,1.0,0.0,0.0,1.0,0.0,0.0,0,1321,6
443,1.0,0.0,0.0,1.0,0.0,0.0,0,1322,1
444,1.0,0.0,0.0,1.0,0.0,0.0,0,1323,1
445,1.0,0.0,0.0,1.0,0.0,0.0,0,1328,3
446,1.0,0.0,0.0,1.0,0.0,0.0,0,1329,1
447,1.0,0.0,0.0,1.0,0.0,0.0,0,1330,1
448,1.0,0.0,0.0,1.0,0.0,0.0,0,1339,1
449,1.0,0.0,0.0,1.0,0.0,0.0,0,1340,1
450,1.0,0.0,0.0,1.0,0.0,0.0,0,1341,1
451,1.0,0.0,0.0,0.0,1.0,0.0,0,749,3
452,1.0,0.0,0.0,0.0,1.0,0.0,0,750,3
453,1.0,0.0,0.0,0.0,1.0,0.0,0,751,9
454,1.0,0.0,0.0,0.0,1.0,0.0,0,752,8
455,1.0,0.0,0.0,0.0,1.0,0.0,0,753,12
456,1.0,0.0,0.0,0.0,1.0,0.0,0,754,7
457,1.0,0.0,0.0,0.0,1.0,0.0,0,755,4
458,1.0,0.0,0.0,0.0,1.0,0.0,0,756,10
459,1.0,0.0,0.0,0.0,1.0,0.0,0,757,8
460,1.0,0.0,0.0,0.0,1.0,0.0,0,758,10
461,1.0,0.0,0.0,0.0,1.0,0.0,0,759,12
462,1.0,0.0,0.0,0.0,1.0,0.0,0,760,9
463,1.0,0.0,0.0,0.0,1.0,0.0,0,761,12
464,1.0,0.0,0.0,0.0,1.0,0.0,0,762,18
465,1.0,0.0,0.0,0.0,1.0,0.0,0,763,10
466,1.0,0.0,0.0,0.0,1.0,0.0,0,764,6
467,1.0,0.0,0.0,0.0,1.0,0.0,0,765,4
468,1.0,0.0,0.0,0.0,1.0,0.0,0,766,4
469,1.0,0.0,0.0,0.0,1.0,0.0,0,767,9
470,1.0,0.0,0.0,0.0,1.0,0.0,0,768,10
471,1.0,0.0,0.0,0.0,1.0,0.0,0,769,5
472,1.0,0.0,0.0,0.0,1.0,0.0,0,770,14
473,1.0,0.0,0.0,0.0,1.0,0.0,0,771,5
474,1.0,0.0,0.0,0.0,1.0,0.0,0,772,4
475,1.0,0.0,0.0,0.0,1.0,0.0,0,773,3
476,1.0,0.0,0.0,0.0,1.0,0.0,0,774,5
477,1.0,0.0,0.0,0.0,1.0,0.0,0,775,5
478,1.0,0.0,0.0,0.0,1.0,0.0,0,776,4
479,1.0,0.0,0.0,0.0,1.0,0.0,0,777,9
480,1.0,0.0,0.0,0.0,1.0,0.0,0,778,5
481,1.0,0.0,0.0,0.0,1.0,0.0,0,779,3
482,1.0,0.0,0.0,0.0,1.0,0.0,0,780,8
483,1.0,0.0,0.0,0.0,1.0,0.0,0,781,14
484,1.0,0.0,0.0,0.0,1.0,0.0,0,782,4
485,1.0,0.0,0.0,0.0,1.0,0.0,0,783,7
486,1.0,0.0,0.0,0.0,1.0,0.0,0,784,3
487,1.0,0.0,0.0,0.0,1.0,0.0,0,785,7
488,1.0,0.0,0.0,0.0,1.0,0.0,0,786,10
489,1.0,0.0,0.0,0.0,1.0,0.0,0,787,5
490,1.0,0.0,0.0,0.0,1.0,0.0,0,788,4
491,1.0,0.0,0.0,0.0,1.0,0.0,0,789,4
492,1.0,0.0,0.0,0.0,1.0,0.0,0,790,4
493,1.0,0.0,0.0,0.0,1.0,0.0,0,791,4
494,1.0,0.0,0.0,0.0,1.0,0.0,0,792,14
495,1.0,0.0,0.0,0.0,1.0,0.0,0,793,13
496,1.0,0.0,0.0,0.0,1.0,0.0,0,794,16
497,1.0,0.0,0.0,0.0,1.0,0.0,0,795,9
498,1.0,0.0,0.0,0.0,1.0,0.0,0,796,8
499,1.0,0.0,0.0,0.0,1.0,0.0,0,797,12
500,1.0,0.0,0.0,0.0,1.0,0.0,0,798,12
501,1.0,0.0,0.0,0.0,1.0,0.0,0,799,9
502,1.0,0.0,0.0,0.0,1.0,0.0,0,800,5
503,1.0,0.0,0.0,0.0,1.0,0.0,0,801,7
504,1.0,0.0,0.0,0.0,1.0,0.0,0,802,8
505,1.0,0.0,0.0,0.0,1.0,0.0,0,803,8
506,1.0,0.0,0.0,0.0,1.0,0.0,0,804,10
507,1.0,0.0,0.0,0.0,1.0,0.0,0,805,9
508,1.0,0.0,0.0,0.0,1.0,0.0,0,806,7
509,1.0,0.0,0.0,0.0,1.0,0.0,0,807,6
510,1.0,0.0,0.0,0.0,1.0,0.0,0,808,9
511,1.0,0.0,0.0,0.0,1.0,0.0,0,809,9
512,1.0,0.0,0.0,0.0,1.0,0.0,0,810,9
513,1.0,0.0,0.0,0.0,1.0,0.0,0,811,23
514,1.0,0.0,0.0,0.0,1.0,0.0,0,812,10
515,1.0,0.0,0.0,0.0,1.0,0.0,0,813,12
516,1.0,0.0,0.0,0.0,1.0,0.0,0,814,9
517,1.0,0.0,0.0,0.0,1.0,0.0,0,815,14
518,1.0,0.0,0.0,0.0,1.0,0.0,0,816,2
519,1.0,0.0,0.0,0.0,1.0,0.0,0,817,4
520,1.0,0.0,0.0,0.0,1.0,0.0,0,818,9
521,1.0,0.0,0.0,0.0,1.0,0.0,0,819,13
522,1.0,0.0,0.0,0.0,1.0,0.0,0,820,4
523,1.0,0.0,0.0,0.0,1.0,0.0,0,821,4
524,1.0,0.0,0.0,0.0,1.0,0.0,0,822,4
525,1.0,0.0,0.0,0.0,1.0,0.0,0,823,2
526,1.0,0.0,0.0,0.0,1.0,0.0,0,824,5
527,1.0,0.0,0.0,0.0,1.0,0.0,0,825,3
528,1.0,0.0,0.0,0.0,1.0,0.0,0,826,2
529,1.0,0.0,0.0,0.0,1.0,0.0,0,827,5
530,1.0,0.0,0.0,0.0,1.0,0.0,0,828,5
531,1.0,0.0,0.0,0.0,1.0,0.0,0,829,2
532,1.0,0.0,0.0,0.0,1.0,0.0,0,830,5
533,1.0,0.0,0.0,0.0,1.0,0.0,0,831,7
534,1.0,0.0,0.0,0.0,1.0,0.0,0,832,1
535,1.0,0.0,0.0,0.0,1.0,0.0,0,833,5
536,1.0,0.0,0.0,0.0,1.0,0.0,0,834,2
537,1.0,0.0,0.0,0.0,1.0,0.0,0,836,4
538,1.0,0.0,0.0,0.0,1.0,0.0,0,837,5
539,1.0,0.0,0.0,0.0,1.0,0.0,0,839,3
540,1.0,0.0,0.0,0.0,1.0,0.0,0,840,4
541,1.0,0.0,0.0,0.0,1.0,0.0,0,841,3
542,1.0,0.0,0.0,0.0,1.0,0.0,0,842,3
543,1.0,0.0,0.0,0.0,1.0,0.0,0,843,2
544,1.0,0.0,0.0,0.0,1.0,0.0,0,844,1
545,1.0,0.0,0.0,0.0,1.0,0.0,0,845,5
546,1.0,0.0,0.0,0.0,1.0,0.0,0,846,2
547,1.0,0.0,0.0,0.0,1.0,0.0,0,847,9
548,1.0,0.0,0.0,0.0,1.0,0.0,0,848,1
549,1.0,0.0,0.0,0.0,1.0,0.0,0,849,5
550,1.0,0.0,0.0,0.0,1.0,0.0,0,850,4
551,1.0,0.0,0.0,0.0,1.0,0.0,0,851,6
552,1.0,0.0,0.0,0.0,1.0,0.0,0,852,10
553,1.0,0.0,0.0,0.0,1.0,0.0,0,853,11
554,1.0,0.0,0.0,0.0,1.0,0.0,0,854,3
555,1.0,0.0,0.0,0.0,1.0,0.0,0,855,4
556,1.0,0.0,0.0,0.0,1.0,0.0,0,856,7
557,1.0,0.0,0.0,0.0,1.0,0.0,0,857,3
558,1.0,0.0,0.0,0.0,1.0,0.0,0,858,3
559,1.0,0.0,0.0,0.0,1.0,0.0,0,859,1
560,1.0,0.0,0.0,0.0,1.0,0.0,0,860,3
561,1.0,0.0,0.0,0.0,1.0,0.0,0,861,6
562,1.0,0.0,0.0,0.0,1.0,0.0,0,862,4
563,1.0,0.0,0.0,0.0,1.0,0.0,0,863,8
564,1.0,0.0,0.0,0.0,1.0,0.0,0,864,4
565,1.0,0.0,0.0,0.0,1.0,0.0,0,865,2
566,1.0,0.0,0.0,0.0,1.0,0.0,0,866,2
567,1.0,0.0,0.0,0.0,1.0,0.0,0,867,3
568,1.0,0.0,0.0,0.0,1.0,0.0,0,868,5
569,1.0,0.0,0.0,0.0,1.0,0.0,0,869,1
570,1.0,0.0,0.0,0.0,1.0,0.0,0,870,1
571,1.0,0.0,0.0,0.0,1.0,0.0,0,871,1
572,1.0,0.0,0.0,0.0,1.0,0.0,0,872,1
573,1.0,0.0,0.0,0.0,1.0,0.0,0,874,1
574,1.0,0.0,0.0,0.0,1.0,0.0,0,1197,2
575,1.0,0.0,0.0,0.0,1.0,0.0,0,1198,2
576,1.0,0.0,0.0,0.0,1.0,0.0,0,1199,1
577,1.0,0.0,0.0,0.0,1.0,0.0,0,1200,2
578,1.0,0.0,0.0,0.0,1.0,0.0,0,1201,3
579,1.0,0.0,0.0,0.0,1.0,0.0,0,1202,8
580,1.0,0.0,0.0,0.0,1.0,0.0,0,1203,2
581,1.0,0.0,0.0,0.0,1.0,0.0,0,1204,11
582,1.0,0.0,0.0,0.0,1.0,0.0,0,1205,9
583,1.0,0.0,0.0,0.0,1.0,0.0,0,1206,6
584,1.0,0.0,0.0,0.0,1.0,0.0,0,1207,13
585,1.0,0.0,0.0,0.0,1.0,0.0,0,1208,9
586,1.0,0.0,0.0,0.0,1.0,0.0,0,1209,21
587,1.0,0.0,0.0,0.0,1.0,0.0,0,1210,5
588,1.0,0.0,0.0,0.0,1.0,0.0,0,1211,8
589,1.0,0.0,0.0,0.0,1.0,0.0,0,1212,8
590,1.0,0.0,0.0,0.0,1.0,0.0,0,1213,15
591,1.0,0.0,0.0,0.0,1.0,0.0,0,1214,10
592,1.0,0.0,0.0,0.0,1.0,0.0,0,1215,15
593,1.0,0.0,0.0,0.0,1.0,0.0,0,1216,14
594,1.0,0.0,0.0,0.0,1.0,0.0,0,1217,16
595,1.0,0.0,0.0,0.0,1.0,0.0,0,1218,11
596,1.0,0.0,0.0,0.0,1.0,0.0,0,1219,10
597,1.0,0.0,0.0,0.0,1.0,0.0,0,1220,13
598,1.0,0.0,0.0,0.0,1.0,0.0,0,1221,12
599,1.0,0.0,0.0,0.0,1.0,0.0,0,1222,10
600,1.0,0.0,0.0,0.0,1.0,0.0,0,1223,13
601,1.0,0.0,0.0,0.0,1.0,0.0,0,1224,9
602,1.0,0.0,0.0,0.0,1.0,0.0,0,1225,6
603,1.0,0.0,0.0,0.0,1.0,0.0,0,1226,10
604,1.0,0.0,0.0,0.0,1.0,0.0,0,1227,11
605,1.0,0.0,0.0,0.0,1.0,0.0,0,1228,9
606,1.0,0.0,0.0,0.0,1.0,0.0,0,1229,8
607,1.0,0.0,0.0,0.0,1.0,0.0,0,1230,10
608,1.0,0.0,0.0,0.0,1.0,0.0,0,1231,13
609,1.0,0.0,0.0,0.0,1.0,0.0,0,1232,13
610,1.0,0.0,0.0,0.0,1.0,0.0,0,1233,12
611,1.0,0.0,0.0,0.0,1.0,0.0,0,1234,7
612,1.0,0.0,0.0,0.0,1.0,0.0,0,1235,9
613,1.0,0.0,0.0,0.0,1.0,0.0,0,1236,8
614,1.0,0.0,0.0,0.0,1.0,0.0,0,1237,7
615,1.0,0.0,0.0,0.0,1.0,0.0,0,1238,4
616,1.0,0.0,0.0,0.0,1.0,0.0,0,1239,10
617,1.0,0.0,0.0,0.0,1.0,0.0,0,1240,10
618,1.0,0.0,0.0,0.0,1.0,0.0,0,1241,6
619,1.0,0.0,0.0,0.0,1.0,0.0,0,1242,5
620,1.0,0.0,0.0,0.0,1.0,0.0,0,1243,12
621,1.0,0.0,0.0,0.0,1.0,0.0,0,1244,10
622,1.0,0.0,0.0,0.0,1.0,0.0,0,1245,10
623,1.0,0.0,0.0,0.0,1.0,0.0,0,1246,10
624,1.0,0.0,0.0,0.0,1.0,0.0,0,1247,6
625,1.0,0.0,0.0,0.0,1.0,0.0,0,1248,1
626,1.0,0.0,0.0,0.0,1.0,0.0,0,1249,7
627,1.0,0.0,0.0,0.0,1.0,0.0,0,1250,5
628,1.0,0.0,0.0,0.0,1.0,0.0,0,1251,6
629,1.0,0.0,0.0,0.0,1.0,0.0,0,1252,7
630,1.0,0.0,0.0,0.0,1.0,0.0,0,1253,6
631,1.0,0.0,0.0,0.0,1.0,0.0,0,1254,7
632,1.0,0.0,0.0,0.0,1.0,0.0,0,1255,4
633,1.0,0.0,0.0,0.0,1.0,0.0,0,1256,2
634,1.0,0.0,0.0,0.0,1.0,0.0,0,1257,7
635,1.0,0.0,0.0,0.0,1.0,0.0,0,1258,8
636,1.0,0.0,0.0,0.0,1.0,0.0,0,1259,7
637,1.0,0.0,0.0,0.0,1.0,0.0,0,1260,7
638,1.0,0.0,0.0,0.0,1.0,0.0,0,1261,8
639,1.0,0.0,0.0,0.0,1.0,0.0,0,1262,6
640,1.0,0.0,0.0,0.0,1.0,0.0,0,1263,5
641,1.0,0.0,0.0,0.0,1.0,0.0,0,1264,10
642,1.0,0.0,0.0,0.0,1.0,0.0,0,1265,6
643,1.0,0.0,0.0,0.0,1.0,0.0,0,1266,11
644,1.0,0.0,0.0,0.0,1.0,0.0,0,1267,13
645,1.0,0.0,0.0,0.0,1.0,0.0,0,1268,6
646,1.0,0.0,0.0,0.0,1.0,0.0,0,1269,6
647,1.0,0.0,0.0,0.0,1.0,0.0,0,1270,9
648,1.0,0.0,0.0,0.0,1.0,0.0,0,1271,7
649,1.0,0.0,0.0,0.0,1.0,0.0,0,1272,9
650,1.0,0.0,0.0,0.0,1.0,0.0,0,1273,14
651,1.0,0.0,0.0,0.0,1.0,0.0,0,1274,5
652,1.0,0.0,0.0,0.0,1.0,0.0,0,1275,3
653,1.0,0.0,0.0,0.0,1.0,0.0,0,1276,9
654,1.0,0.0,0.0,0.0,1.0,0.0,0,1277,10
655,1.0,0.0,0.0,0.0,1.0,0.0,0,1278,5
656,1.0,0.0,0.0,0.0,1.0,0.0,0,1279,6
657,1.0,0.0,0.0,0.0,1.0,0.0,0,1280,5
658,1.0,0.0,0.0,0.0,1.0,0.0,0,1281,6
659,1.0,0.0,0.0,0.0,1.0,0.0,0,1282,4
660,1.0,0.0,0.0,0.0,1.0,0.0,0,1284,3
661,1.0,0.0,0.0,0.0,1.0,0.0,0,1285,2
662,1.0,0.0,0.0,0.0,1.0,0.0,0,1286,3
663,1.0,0.0,0.0,0.0,1.0,0.0,0,1287,3
664,1.0,0.0,0.0,0.0,1.0,0.0,0,1288,4
665,1.0,0.0,0.0,0.0,1.0,0.0,0,1289,4
666,1.0,0.0,0.0,0.0,1.0,0.0,0,1290,4
667,1.0,0.0,0.0,0.0,1.0,0.0,0,1291,1
668,1.0,0.0,0.0,0.0,1.0,0.0,0,1292,4
669,1.0,0.0,0.0,0.0,1.0,0.0,0,1293,5
670,1.0,0.0,0.0,0.0,1.0,0.0,0,1294,4
671,1.0,0.0,0.0,0.0,1.0,0.0,0,1295,4
672,1.0,0.0,0.0,0.0,1.0,0.0,0,1296,6
673,1.0,0.0,0.0,0.0,1.0,0.0,0,1297,7
674,1.0,0.0,0.0,0.0,1.0,0.0,0,1298,6
675,1.0,0.0,0.0,0.0,1.0,0.0,0,1299,7
676,1.0,0.0,0.0,0.0,1.0,0.0,0,1300,4
677,1.0,0.0,0.0,0.0,1.0,0.0,0,1301,1
678,1.0,0.0,0.0,0.0,1.0,0.0,0,1302,3
679,1.0,0.0,0.0,0.0,1.0,0.0,0,1303,4
680,1.0,0.0,0.0,0.0,1.0,0.0,0,1304,3
681,1.0,0.0,0.0,0.0,1.0,0.0,0,1305,4
682,1.0,0.0,0.0,0.0,1.0,0.0,0,1306,1
683,1.0,0.0,0.0,0.0,1.0,0.0,0,1307,5
684,1.0,0.0,0.0,0.0,1.0,0.0,0,1308,6
685,1.0,0.0,0.0,0.0,1.0,0.0,0,1309,1
686,1.0,0.0,0.0,0.0,1.0,0.0,0,1310,3
687,1.0,0.0,0.0,0.0,1.0,0.0,0,1311,3
688,1.0,0.0,0.0,0.0,1.0,0.0,0,1312,3
689,1.0,0.0,0.0,0.0,1.0,0.0,0,1313,2
690,1.0,0.0,0.0,0.0,1.0,0.0,0,1314,3
691,1.0,0.0,0.0,0.0,1.0,0.0,0,1315,3
692,1.0,0.0,0.0,0.0,1.0,0.0,0,1316,1
693,1.0,0.0,0.0,0.0,1.0,0.0,0,1317,3
694,1.0,0.0,0.0,0.0,1.0,0.0,0,1318,4
695,1.0,0.0,0.0,0.0,1.0,0.0,0,1319,1
696,1.0,0.0,0.0,0.0,1.0,0.0,0,1321,8
697,1.0,0.0,0.0,0.0,1.0,0.0,0,1329,1
698,1.0,0.0,0.0,0.0,1.0,0.0,0,1334,1
699,1.0,0.0,0.0,0.0,0.0,1.0,0,750,2
700,1.0,0.0,0.0,0.0,0.0,1.0,0,752,2
701,1.0,0.0,0.0,0.0,0.0,1.0,0,754,3
702,1.0,0.0,0.0,0.0,0.0,1.0,0,757,1
703,1.0,0.0,0.0,0.0,0.0,1.0,0,768,1
704,1.0,0.0,0.0,0.0,0.0,1.0,0,789,1
705,1.0,0.0,0.0,0.0,0.0,1.0,0,795,1
706,1.0,0.0,0.0,0.0,0.0,1.0,0,809,1
707,1.0,0.0,0.0,0.0,0.0,1.0,0,815,1
708,1.0,0.0,0.0,0.0,0.0,1.0,0,819,1
709,1.0,0.0,0.0,0.0,0.0,1.0,0,832,1
710,1.0,0.0,0.0,0.0,0.0,1.0,0,834,1
711,1.0,0.0,0.0,0.0,0.0,1.0,0,839,1
712,1.0,0.0,0.0,0.0,0.0,1.0,0,844,1
713,1.0,0.0,0.0,0.0,0.0,1.0,0,846,2
714,1.0,0.0,0.0,0.0,0.0,1.0,0,847,1
715,1.0,0.0,0.0,0.0,0.0,1.0,0,849,1
716,1.0,0.0,0.0,0.0,0.0,1.0,0,850,1
717,1.0,0.0,0.0,0.0,0.0,1.0,0,852,2
718,1.0,0.0,0.0,0.0,0.0,1.0,0,862,1
719,1.0,0.0,0.0,0.0,0.0,1.0,0,868,2
720,1.0,0.0,0.0,0.0,0.0,1.0,0,1223,1
721,1.0,0.0,0.0,0.0,0.0,1.0,0,1225,1
722,1.0,0.0,0.0,0.0,0.0,1.0,0,1228,1
723,1.0,0.0,0.0,0.0,0.0,1.0,0,1233,1
724,1.0,0.0,0.0,0.0,0.0,1.0,0,1234,1
725,1.0,0.0,0.0,0.0,0.0,1.0,0,1238,1
726,1.0,0.0,0.0,0.0,0.0,1.0,0,1240,1
727,1.0,0.0,0.0,0.0,0.0,1.0,0,1255,1
728,1.0,0.0,0.0,0.0,0.0,1.0,0,1256,1
729,1.0,0.0,0.0,0.0,0.0,1.0,0,1257,1
730,1.0,0.0,0.0,0.0,0.0,1.0,0,1259,2
731,1.0,0.0,0.0,0.0,0.0,1.0,0,1268,1
732,1.0,0.0,0.0,0.0,0.0,1.0,0,1269,1
733,1.0,0.0,0.0,0.0,0.0,1.0,0,1277,1
734,1.0,0.0,0.0,0.0,0.0,1.0,0,1282,1
735,1.0,0.0,0.0,0.0,0.0,1.0,0,1288,1
736,1.0,0.0,0.0,0.0,0.0,1.0,0,1292,1
737,1.0,0.0,0.0,0.0,0.0,1.0,0,1299,1
738,1.0,0.0,0.0,0.0,0.0,1.0,0,1334,1
739,1.0,0.0,0.0,1.0,0.0,0.0,1,478,1
740,1.0,0.0,0.0,1.0,0.0,0.0,1,480,5
741,1.0,0.0,0.0,1.0,0.0,0.0,1,481,2
742,1.0,0.0,0.0,1.0,0.0,0.0,1,482,3
743,1.0,0.0,0.0,1.0,0.0,0.0,1,483,5
744,1.0,0.0,0.0,1.0,0.0,0.0,1,484,1
745,1.0,0.0,0.0,1.0,0.0,0.0,1,485,5
746,1.0,0.0,0.0,1.0,0.0,0.0,1,486,14
747,1.0,0.0,0.0,1.0,0.0,0.0,1,487,14
748,1.0,0.0,0.0,1.0,0.0,0.0,1,488,13
749,1.0,0.0,0.0,1.0,0.0,0.0,1,489,14
750,1.0,0.0,0.0,1.0,0.0,0.0,1,490,9
751,1.0,0.0,0.0,1.0,0.0,0.0,1,491,14
752,1.0,0.0,0.0,1.0,0.0,0.0,1,492,9
753,1.0,0.0,0.0,1.0,0.0,0.0,1,493,11
754,1.0,0.0,0.0,1.0,0.0,0.0,1,494,8
755,1.0,0.0,0.0,1.0,0.0,0.0,1,495,8
756,1.0,0.0,0.0,1.0,0.0,0.0,1,496,11
757,1.0,0.0,0.0,1.0,0.0,0.0,1,497,9
758,1.0,0.0,0.0,1.0,0.0,0.0,1,498,10
759,1.0,0.0,0.0,1.0,0.0,0.0,1,499,11
760,1.0,0.0,0.0,1.0,0.0,0.0,1,500,10
761,1.0,0.0,0.0,1.0,0.0,0.0,1,501,6
762,1.0,0.0,0.0,1.0,0.0,0.0,1,502,6
763,1.0,0.0,0.0,1.0,0.0,0.0,1,503,5
764,1.0,0.0,0.0,1.0,0.0,0.0,1,504,5
765,1.0,0.0,0.0,1.0,0.0,0.0,1,505,4
766,1.0,0.0,0.0,1.0,0.0,0.0,1,506,7
767,1.0,0.0,0.0,1.0,0.0,0.0,1,507,5
768,1.0,0.0,0.0,1.0,0.0,0.0,1,508,7
769,1.0,0.0,0.0,1.0,0.0,0.0,1,509,2
770,1.0,0.0,0.0,1.0,0.0,0.0,1,510,4
771,1.0,0.0,0.0,1.0,0.0,0.0,1,511,11
772,1.0,0.0,0.0,1.0,0.0,0.0,1,512,4
773,1.0,0.0,0.0,1.0,0.0,0.0,1,513,6
774,1.0,0.0,0.0,1.0,0.0,0.0,1,514,1
775,1.0,0.0,0.0,1.0,0.0,0.0,1,515,2
776,1.0,0.0,0.0,1.0,0.0,0.0,1,516,2
777,1.0,0.0,0.0,1.0,0.0,0.0,1,517,3
778,1.0,0.0,0.0,1.0,0.0,0.0,1,518,3
779,1.0,0.0,0.0,1.0,0.0,0.0,1,519,1
780,1.0,0.0,0.0,1.0,0.0,0.0,1,520,3
781,1.0,0.0,0.0,1.0,0.0,0.0,1,521,3
782,1.0,0.0,0.0,1.0,0.0,0.0,1,522,1
783,1.0,0.0,0.0,1.0,0.0,0.0,1,523,7
784,1.0,0.0,0.0,1.0,0.0,0.0,1,524,4
785,1.0,0.0,0.0,1.0,0.0,0.0,1,525,1
786,1.0,0.0,0.0,1.0,0.0,0.0,1,526,4
787,1.0,0.0,0.0,1.0,0.0,0.0,1,527,2
788,1.0,0.0,0.0,1.0,0.0,0.0,1,528,4
789,1.0,0.0,0.0,1.0,0.0,0.0,1,529,7
790,1.0,0.0,0.0,1.0,0.0,0.0,1,530,7
791,1.0,0.0,0.0,1.0,0.0,0.0,1,531,2
792,1.0,0.0,0.0,1.0,0.0,0.0,1,532,5
793,1.0,0.0,0.0,1.0,0.0,0.0,1,533,1
794,1.0,0.0,0.0,1.0,0.0,0.0,1,534,3
795,1.0,0.0,0.0,1.0,0.0,0.0,1,535,1
796,1.0,0.0,0.0,1.0,0.0,0.0,1,536,2
797,1.0,0.0,0.0,1.0,0.0,0.0,1,537,5
798,1.0,0.0,0.0,1.0,0.0,0.0,1,538,3
799,1.0,0.0,0.0,1.0,0.0,0.0,1,540,7
800,1.0,0.0,0.0,1.0,0.0,0.0,1,541,4
801,1.0,0.0,0.0,1.0,0.0,0.0,1,542,6
802,1.0,0.0,0.0,1.0,0.0,0.0,1,543,4
803,1.0,0.0,0.0,1.0,0.0,0.0,1,544,7
804,1.0,0.0,0.0,1.0,0.0,0.0,1,545,4
805,1.0,0.0,0.0,1.0,0.0,0.0,1,546,10
806,1.0,0.0,0.0,1.0,0.0,0.0,1,547,7
807,1.0,0.0,0.0,1.0,0.0,0.0,1,548,10
808,1.0,0.0,0.0,1.0,0.0,0.0,1,549,9
809,1.0,0.0,0.0,1.0,0.0,0.0,1,550,14
810,1.0,0.0,0.0,1.0,0.0,0.0,1,551,15
811,1.0,0.0,0.0,1.0,0.0,0.0,1,552,13
812,1.0,0.0,0.0,1.0,0.0,0.0,1,553,14
813,1.0,0.0,0.0,1.0,0.0,0.0,1,554,6
814,1.0,0.0,0.0,1.0,0.0,0.0,1,555,9
815,1.0,0.0,0.0,1.0,0.0,0.0,1,556,14
816,1.0,0.0,0.0,1.0,0.0,0.0,1,557,13
817,1.0,0.0,0.0,1.0,0.0,0.0,1,558,9
818,1.0,0.0,0.0,1.0,0.0,0.0,1,559,15
819,1.0,0.0,0.0,1.0,0.0,0.0,1,560,9
820,1.0,0.0,0.0,1.0,0.0,0.0,1,561,12
821,1.0,0.0,0.0,1.0,0.0,0.0,1,562,8
822,1.0,0.0,0.0,1.0,0.0,0.0,1,563,11
823,1.0,0.0,0.0,1.0,0.0,0.0,1,564,10
824,1.0,0.0,0.0,1.0,0.0,0.0,1,565,10
825,1.0,0.0,0.0,1.0,0.0,0.0,1,566,4
826,1.0,0.0,0.0,1.0,0.0,0.0,1,567,10
827,1.0,0.0,0.0,1.0,0.0,0.0,1,568,9
828,1.0,0.0,0.0,1.0,0.0,0.0,1,569,3
829,1.0,0.0,0.0,1.0,0.0,0.0,1,570,14
830,1.0,0.0,0.0,1.0,0.0,0.0,1,571,7
831,1.0,0.0,0.0,1.0,0.0,0.0,1,572,12
832,1.0,0.0,0.0,1.0,0.0,0.0,1,573,15
833,1.0,0.0,0.0,1.0,0.0,0.0,1,574,13
834,1.0,0.0,0.0,1.0,0.0,0.0,1,575,14
835,1.0,0.0,0.0,1.0,0.0,0.0,1,576,12
836,1.0,0.0,0.0,1.0,0.0,0.0,1,577,17
837,1.0,0.0,0.0,1.0,0.0,0.0,1,578,13
838,1.0,0.0,0.0,1.0,0.0,0.0,1,579,20
839,1.0,0.0,0.0,1.0,0.0,0.0,1,580,13
840,1.0,0.0,0.0,1.0,0.0,0.0,1,581,9
841,1.0,0.0,0.0,1.0,0.0,0.0,1,582,12
842,1.0,0.0,0.0,1.0,0.0,0.0,1,583,8
843,1.0,0.0,0.0,1.0,0.0,0.0,1,584,9
844,1.0,0.0,0.0,1.0,0.0,0.0,1,585,8
845,1.0,0.0,0.0,1.0,0.0,0.0,1,586,8
846,1.0,0.0,0.0,1.0,0.0,0.0,1,587,13
847,1.0,0.0,0.0,1.0,0.0,0.0,1,588,12
848,1.0,0.0,0.0,1.0,0.0,0.0,1,589,14
849,1.0,0.0,0.0,1.0,0.0,0.0,1,590,10
850,1.0,0.0,0.0,1.0,0.0,0.0,1,591,13
851,1.0,0.0,0.0,1.0,0.0,0.0,1,592,15
852,1.0,0.0,0.0,1.0,0.0,0.0,1,593,17
853,1.0,0.0,0.0,1.0,0.0,0.0,1,594,15
854,1.0,0.0,0.0,1.0,0.0,0.0,1,595,10
855,1.0,0.0,0.0,1.0,0.0,0.0,1,596,14
856,1.0,0.0,0.0,1.0,0.0,0.0,1,597,11
